match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
692975,2014,2014-08-17,LV= County Championship,Worcestershire,Gloucestershire,Gloucestershire,field,Gloucestershire,"County Ground, New Road, Worcester",8,4,50,4,1,25,45,4,1,3,2,75,2,2
692825,2014,2014-07-24,LV= County Championship,Warwickshire,Sussex,Sussex,bat,Sussex,"Cricket Field Road Ground, Horsham",3,0,0,1,0,0,1,1,0,1,0,100,3,0
692971,2014,2014-07-23,LV= County Championship,Worcestershire,Gloucestershire,Worcestershire,bat,Worcestershire,"College Ground, Cheltenham",8,4,50,3,2,66,3,12,2,1,66,8,3,1
692967,2014,2014-07-23,LV= County Championship,Surrey,Kent,Surrey,field,Kent,"Woodbridge Road, Guildford",7,4,57,1,0,0,4,1,0,1,0,100,3,3
692969,2014,2014-07-22,LV= County Championship,Glamorgan,Derbyshire,Derbyshire,field,Derbyshire,"County Ground, Derby",7,4,57,3,1,33,3,24,1,2,33,8,2,2
692823,2014,2014-07-22,LV= County Championship,Yorkshire,Middlesex,Middlesex,field,Yorkshire,"North Marine Road Ground, Scarborough",7,2,29,2,1,50,16,2,1,1,6,50,4,2
692965,2014,2014-07-17,LV= County Championship,Gloucestershire,Derbyshire,Gloucestershire,bat,Derbyshire,"College Ground, Cheltenham",5,2,40,1,0,0,3,1,0,1,0,100,2,1
692963,2014,2014-07-16,LV= County Championship,Hampshire,Essex,Hampshire,bat,Essex,"Castle Park Cricket Ground, Colchester",10,3,30,1,0,0,1,1,0,1,0,100,3,4
692961,2014,2014-07-16,LV= County Championship,Worcestershire,Leicestershire,Worcestershire,bat,Worcestershire,"County Ground, New Road, Worcester",10,10,100,6,6,100,45,6,6,0,13,0,3,2
692821,2014,2014-07-15,LV= County Championship,Warwickshire,Durham,Durham,field,Warwickshire,"Riverside Ground, Chester-Le-Street",7,5,71,4,3,75,4,41,3,1,75,2,4,4
692819,2014,2014-07-15,LV= County Championship,Nottinghamshire,Lancashire,Nottinghamshire,field,Nottinghamshire,"Aigburth, Liverpool",6,4,67,1,1,100,1,1,1,0,100,0,3,2
692817,2014,2014-07-15,LV= County Championship,Somerset,Northamptonshire,Somerset,bat,Somerset,"County Ground, Northampton",4,4,100,3,3,100,3,17,3,0,100,0,4,2
692957,2014,2014-07-10,LV= County Championship,Leicestershire,Kent,Kent,field,Kent,"Grace Road, Leicester",4,1,25,3,0,0,22,3,0,3,0,100,0,2
692953,2014,2014-07-09,LV= County Championship,Surrey,Glamorgan,Glamorgan,bat,Surrey,"Penrhyn Avenue, Rhos-On-Sea, Colwyn Bay",2,1,50,1,1,100,1,3,1,0,100,0,4,2
692813,2014,2014-07-08,LV= County Championship,Sussex,Northamptonshire,Northamptonshire,field,Sussex,"County Ground, Hove, Brighton",6,1,17,3,1,33,32,3,1,2,3,66,1,3
692951,2014,2014-07-02,LV= County Championship,Gloucestershire,Essex,Essex,field,Essex,"County Ground, Chelmsford",6,1,17,5,1,20,5,46,1,4,20,8,3,5
692949,2014,2014-07-02,LV= County Championship,Worcestershire,Glamorgan,Worcestershire,bat,Worcestershire,"County Ground, New Road, Worcester",8,4,50,6,3,50,45,6,3,3,6,50,4,2
692809,2014,2014-07-02,LV= County Championship,Warwickshire,Nottinghamshire,Warwickshire,field,Warwickshire,"Edgbaston Foundation Community Sports Ground, Birmingham",6,5,83,2,2,100,35,2,2,0,5,0,4,0
692943,2014,2014-06-25,LV= County Championship,Surrey,Leicestershire,Surrey,bat,Surrey,"Kennington Oval, London",2,2,100,1,1,100,24,1,1,0,4,0,3,2
692801,2014,2014-06-25,LV= County Championship,Sussex,Durham,Durham,bat,Durham,"Riverside Ground, Chester-Le-Street",12,5,42,7,2,28,7,41,2,5,28,12,1,3
692799,2014,2014-06-25,LV= County Championship,Northamptonshire,Lancashire,Lancashire,bat,Lancashire,"Old Trafford, Manchester",6,0,0,3,0,0,3,16,0,3,0,18,4,1
692797,2014,2014-06-25,LV= County Championship,Somerset,Nottinghamshire,Somerset,bat,Nottinghamshire,"Trent Bridge, Nottingham",12,9,75,6,4,66,6,24,4,2,66,8,3,0
692945,2014,2014-06-24,LV= County Championship,Kent,Derbyshire,Kent,bat,Kent,"St Lawrence Ground, Canterbury",4,3,75,2,1,50,14,2,1,1,7,50,4,1
692803,2014,2014-06-24,LV= County Championship,Yorkshire,Warwickshire,Warwickshire,bat,Yorkshire,"Edgbaston Foundation Community Sports Ground, Birmingham",8,6,75,3,3,100,3,4,3,0,100,0,3,2
692937,2014,2014-06-18,LV= County Championship,Surrey,Derbyshire,Derbyshire,bat,Surrey,"County Ground, Derby",4,3,75,2,2,100,2,24,2,0,100,0,2,1
692935,2014,2014-06-18,LV= County Championship,Worcestershire,Leicestershire,Leicestershire,field,Worcestershire,"Grace Road, Leicester",10,10,100,3,3,100,3,15,3,0,100,0,5,1
692933,2014,2014-06-18,LV= County Championship,Kent,Glamorgan,Kent,bat,Glamorgan,"Sophia Gardens, Cardiff",6,3,50,4,2,50,4,25,2,2,50,8,3,1
692793,2014,2014-06-18,LV= County Championship,Lancashire,Durham,Lancashire,field,Durham,"Riverside Ground, Chester-Le-Street",5,2,40,3,1,33,3,41,1,2,33,4,5,4
692791,2014,2014-06-18,LV= County Championship,Warwickshire,Northamptonshire,Northamptonshire,bat,Warwickshire,"County Ground, Northampton",5,5,100,2,2,100,2,17,2,0,100,0,5,3
692939,2014,2014-06-17,LV= County Championship,Hampshire,Essex,Essex,field,Hampshire,"The Rose Bowl, Southampton",10,3,30,4,2,50,6,4,2,2,33,50,3,5
692789,2014,2014-06-17,LV= County Championship,Nottinghamshire,Middlesex,Nottinghamshire,field,Nottinghamshire,"Trent Bridge, Nottingham",4,2,50,3,2,66,28,3,2,1,7,33,3,3
692867,2014,2014-06-11,LV= County Championship,Leicestershire,Derbyshire,Leicestershire,bat,Derbyshire,"Grace Road, Leicester",6,2,33,4,1,25,22,4,1,3,4,75,0,0
692783,2014,2014-06-10,LV= County Championship,Sussex,Somerset,Sussex,bat,Somerset,"County Ground, Taunton",2,0,0,1,0,0,1,9,0,1,0,11,1,4
692925,2014,2014-06-05,LV= County Championship,Leicestershire,Gloucestershire,Leicestershire,bat,Gloucestershire,"Grace Road, Leicester",11,4,36,4,2,50,22,4,2,2,9,50,0,1
692775,2014,2014-06-03,LV= County Championship,Yorkshire,Northamptonshire,Northamptonshire,field,Yorkshire,"County Ground, Northampton",4,4,100,2,2,100,2,17,2,0,100,0,2,4
692765,2014,2014-05-22,LV= County Championship,Somerset,Durham,Durham,bat,Somerset,"County Ground, Taunton",5,2,40,3,2,66,15,3,2,1,13,33,2,4
692909,2014,2014-05-21,LV= County Championship,Kent,Gloucestershire,Gloucestershire,bat,Gloucestershire,"County Ground, Bristol",7,4,57,3,2,66,3,17,2,1,66,5,3,2
692907,2014,2014-05-21,LV= County Championship,Leicestershire,Hampshire,Hampshire,bat,Hampshire,"Grace Road, Leicester",3,0,0,2,0,0,22,2,0,2,0,100,0,2
692763,2014,2014-05-21,LV= County Championship,Northamptonshire,Middlesex,Northamptonshire,bat,Middlesex,"County Ground, Northampton",4,1,25,3,1,33,23,3,1,2,4,66,4,2
692905,2014,2014-05-20,LV= County Championship,Worcestershire,Essex,Worcestershire,bat,Worcestershire,"County Ground, New Road, Worcester",5,1,20,2,1,50,45,2,1,1,2,50,5,4
692903,2014,2014-05-14,LV= County Championship,Hampshire,Glamorgan,Hampshire,field,Hampshire,"The Rose Bowl, Southampton",2,2,100,1,1,100,6,1,1,0,16,0,4,0
692899,2014,2014-05-14,LV= County Championship,Surrey,Gloucestershire,Surrey,field,Surrey,"Kennington Oval, London",4,3,75,3,3,100,24,3,3,0,12,0,1,1
692755,2014,2014-05-14,LV= County Championship,Nottinghamshire,Northamptonshire,Nottinghamshire,field,Nottinghamshire,"Trent Bridge, Nottingham",5,4,80,2,2,100,28,2,2,0,7,0,2,5
692761,2014,2014-05-13,LV= County Championship,Yorkshire,Warwickshire,Warwickshire,field,Yorkshire,"Headingley, Leeds",8,6,75,4,3,75,28,4,3,1,10,25,1,2
692753,2014,2014-05-06,LV= County Championship,Warwickshire,Middlesex,Middlesex,bat,Warwickshire,"Edgbaston Foundation Community Sports Ground, Birmingham",6,3,50,3,1,33,35,3,1,2,2,66,4,3
692885,2014,2014-04-30,LV= County Championship,Worcestershire,Derbyshire,Derbyshire,bat,Worcestershire,"County Ground, New Road, Worcester",6,3,50,3,2,66,45,3,2,1,4,33,5,0
692745,2014,2014-04-30,LV= County Championship,Sussex,Somerset,Sussex,field,Somerset,"County Ground, Hove, Brighton",2,0,0,1,0,0,32,1,0,1,0,100,2,4
692741,2014,2014-04-30,LV= County Championship,Northamptonshire,Lancashire,Northamptonshire,field,Lancashire,"County Ground, Northampton",6,0,0,3,0,0,23,3,0,3,0,100,3,2
692739,2014,2014-04-29,LV= County Championship,Warwickshire,Nottinghamshire,Nottinghamshire,field,Warwickshire,"Trent Bridge, Nottingham",6,5,83,4,3,75,4,24,3,1,75,4,4,1
692733,2014,2014-04-23,LV= County Championship,Yorkshire,Northamptonshire,Yorkshire,bat,Yorkshire,"Headingley, Leeds",4,4,100,2,2,100,28,2,2,0,7,0,0,4
692875,2014,2014-04-16,LV= County Championship,Hampshire,Gloucestershire,Hampshire,field,Hampshire,"County Ground, Bristol",4,4,100,1,1,100,1,17,1,0,100,0,4,2
692873,2014,2014-04-16,LV= County Championship,Essex,Derbyshire,Essex,bat,Essex,"County Ground, Chelmsford",5,5,100,3,3,100,4,3,3,0,75,0,5,0
692871,2014,2014-04-16,LV= County Championship,Worcestershire,Kent,Worcestershire,bat,Worcestershire,"County Ground, New Road, Worcester",4,2,50,2,2,100,45,2,2,0,4,0,4,2
692731,2014,2014-04-16,LV= County Championship,Warwickshire,Sussex,Warwickshire,bat,Sussex,"Edgbaston Foundation Community Sports Ground, Birmingham",3,0,0,1,0,0,35,1,0,1,0,100,4,0
692723,2014,2014-04-09,LV= County Championship,Sussex,Middlesex,Sussex,field,Sussex,"County Ground, Hove, Brighton",10,4,40,6,3,50,32,6,3,3,9,50,3,3
516863,2013,2013-09-14,ICC Intercontinental Cup,Scotland,Ireland,Ireland,field,Ireland,"Castle Avenue, Dublin",2,0,0,1,0,0,1,1,0,1,0,100,0,1
516862,2013,2013-08-06,ICC Intercontinental Cup,Namibia,Afghanistan,Namibia,bat,Afghanistan,"Wanderers Cricket Ground, Windhoek",2,0,0,1,0,0,2,1,0,1,0,100,1,0
516852,2012,2012-10-02,ICC Intercontinental Cup,Kenya,Namibia,Kenya,bat,Namibia,"United Cricket Club Ground, Windhoek",1,0,0,1,0,0,1,1,0,1,0,100,4,1
516841,2011,2011-07-31,ICC Intercontinental Cup,United Arab Emirates,Kenya,United Arab Emirates,bat,United Arab Emirates,"Gymkhana Club Ground, Nairobi",1,1,100,1,1,100,1,3,1,0,100,0,0,4
438938,2010,2010-02-23,ICC Intercontinental Shield,Netherlands,Kenya,Netherlands,bat,Kenya,"Gymkhana Club Ground, Nairobi",1,0,0,1,0,0,1,3,0,1,0,33,1,4
415161,2009,2009-08-17,ICC Intercontinental Shield,Kenya,Canada,Kenya,bat,Kenya,"Maple Leaf South-West Ground, King City",2,2,100,1,1,100,1,1,1,0,100,0,4,0
292302,2007,2007-11-04,ICC Intercontinental Cup,Bermuda,Kenya,Kenya,field,Kenya,"Gymkhana Club Ground, Nairobi",1,0,0,1,0,0,1,3,0,1,0,33,0,3
292300,2007,2007-10-15,ICC Intercontinental Cup,Kenya,Canada,Canada,bat,Kenya,"Gymkhana Club Ground, Nairobi",2,2,100,1,1,100,1,1,1,0,100,0,3,0
247219,2006,2006-12-07,ICC Intercontinental Cup,Canada,Netherlands,Canada,bat,Netherlands,"Sinovich Park, Sinoville, Pretoria",1,0,0,1,0,0,1,1,0,1,0,100,0,1
