match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1275255,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-25,Scotland,Papua New Guinea,Scotland,field,Scotland,100,100,50,0,4,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2), Al Amarat"
1275253,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-19,Oman,Nepal,Nepal,field,Nepal,62,50,14,20,2,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1275251,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-16,United States Of America,Oman,Oman,field,Oman,25,33,16,22,2,3,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1275250,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-14,Oman,Nepal,Nepal,bat,Oman,62,50,14,20,2,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1275249,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-13,United States Of America,Nepal,United States of America,bat,Nepal,33,0,0,20,2,1,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1272381,2021,Zimbabwe tour of Ireland and Scotland,ODI,2021-09-13,Zimbabwe,Ireland,Ireland,field,Ireland,44,25,25,50,1,2,"Civil Service Cricket Club, Stormont, Belfast"
1272379,2021,Zimbabwe tour of Ireland and Scotland,ODI,2021-09-08,Zimbabwe,Ireland,Ireland,field,Zimbabwe,44,25,25,50,2,3,"Civil Service Cricket Club, Stormont, Belfast"
1271629,2021,South Africa tour of Sri Lanka,ODI,2021-09-07,Sri Lanka,South Africa,Sri Lanka,bat,Sri Lanka,36,75,8,25,1,1,"R.Premadasa Stadium, Khettarama, Colombo"
1271628,2021,South Africa tour of Sri Lanka,ODI,2021-09-04,Sri Lanka,South Africa,South Africa,bat,South Africa,36,75,8,25,2,2,"R.Premadasa Stadium, Khettarama, Colombo"
1271627,2021,South Africa tour of Sri Lanka,ODI,2021-09-02,Sri Lanka,South Africa,Sri Lanka,bat,Sri Lanka,36,75,8,25,3,2,"R.Premadasa Stadium, Khettarama, Colombo"
