match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1118451,2017,2017-09-03,ICC World Cricket League Division Five,Vanuatu,Jersey,Jersey,field,Jersey,"Willowmoore Park B Field, Benoni",3,0,0,1,0,0,1,1,0,1,0,100,2,5
1118450,2017,2017-09-03,ICC World Cricket League Division Five,Italy,Guernsey,Italy,bat,Italy,"Willowmoore Park A Field, Benoni",1,1,100,1,1,100,2,1,1,0,50,0,0,2
1118449,2017,2017-09-03,ICC World Cricket League Division Five,Qatar,Cayman Islands,Cayman Islands,field,Qatar,"Willowmoore Park, Benoni",1,1,100,1,1,100,1,1,1,0,100,0,3,0
1089609,2017,2017-08-06,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,North-West Warriors,Northern Knights,bat,North-West Warriors,"The Lawn, Waringstown",12,6,50,2,1,50,2,2,1,1,50,50,1,3
1089608,2017,2017-07-02,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Leinster Lightning,Leinster Lightning,bat,Leinster Lightning,"Bready Cricket Club, Magheramason, Londonderry",12,0,0,4,0,0,5,4,0,4,0,100,1,4
1068506,2017,2017-07-01,Royal London One-Day Cup,Surrey,Nottinghamshire,Surrey,bat,Nottinghamshire,"Lord'S, London",5,3,60,1,0,0,5,1,0,1,0,100,2,3
1068505,2017,2017-06-17,Royal London One-Day Cup,Worcestershire,Surrey,Surrey,bat,Surrey,"County Ground, New Road, Worcester",2,0,0,1,0,0,33,1,0,1,0,100,3,1
1068504,2017,2017-06-16,Royal London One-Day Cup,Nottinghamshire,Essex,Essex,bat,Nottinghamshire,"County Ground, Chelmsford",3,3,100,3,3,100,3,38,3,0,100,0,4,4
1068740,2017,2017-06-13,ICC World Cricket League Championship,Scotland,Namibia,Namibia,bat,Namibia,"Grange Cricket Club, Raeburn Place, Edinburgh",3,2,67,2,1,50,2,2,1,1,50,50,2,3
1068503,2017,2017-06-13,Royal London One-Day Cup,Yorkshire,Surrey,Surrey,bat,Surrey,"Headingley, Leeds",5,1,20,2,0,0,18,2,0,2,0,100,3,1
1068502,2017,2017-06-13,Royal London One-Day Cup,Somerset,Nottinghamshire,Somerset,field,Nottinghamshire,"County Ground, Taunton",3,1,33,1,0,0,12,1,0,1,0,100,3,3
1101737,2017,2017-06-12,ICC World Cricket League Europe Region Division One,Austria,Sweden,Sweden,field,Austria,"Vra Cricket Ground, Amstelveen",1,1,100,1,1,100,1,1,1,0,100,0,0,0
1068739,2017,2017-06-12,ICC World Cricket League Championship,Scotland,Namibia,Namibia,field,Scotland,"Grange Cricket Club, Raeburn Place, Edinburgh",3,2,67,2,1,50,2,2,1,1,50,50,1,4
1101732,2017,2017-06-10,ICC World Cricket League Europe Region Division One,Norway,Belgium,Norway,bat,Norway,"Sportpark Duivesteijn, Voorburg",1,1,100,1,1,100,1,1,1,0,100,0,1,0
1101729,2017,2017-06-09,ICC World Cricket League Europe Region Division One,France,Germany,Germany,field,Germany,"Sportpark Duivesteijn, Voorburg",1,0,0,1,0,0,1,1,0,1,0,100,0,1
