match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
692979,2014,LV= County Championship,MDM,2014-08-18,Kent,Hampshire,Hampshire,bat,Hampshire,40,33,7,66,2,3,"St Lawrence Ground, Canterbury"
692975,2014,LV= County Championship,MDM,2014-08-17,Worcestershire,Gloucestershire,Gloucestershire,field,Gloucestershire,50,25,2,75,2,2,"County Ground, New Road, Worcester"
692971,2014,LV= County Championship,MDM,2014-07-23,Worcestershire,Gloucestershire,Worcestershire,bat,Worcestershire,50,66,66,8,3,2,"College Ground, Cheltenham"
692969,2014,LV= County Championship,MDM,2014-07-22,Glamorgan,Derbyshire,Derbyshire,field,Derbyshire,50,25,25,11,2,2,"County Ground, Derby"
692967,2014,LV= County Championship,MDM,2014-07-23,Surrey,Kent,Surrey,field,Kent,57,0,0,100,4,4,"Woodbridge Road, Guildford"
692965,2014,LV= County Championship,MDM,2014-07-17,Gloucestershire,Derbyshire,Gloucestershire,bat,Derbyshire,40,0,0,100,3,1,"College Ground, Cheltenham"
692963,2014,LV= County Championship,MDM,2014-07-16,Hampshire,Essex,Hampshire,bat,Essex,30,0,0,100,3,4,"Castle Park Cricket Ground, Colchester"
692961,2014,LV= County Championship,MDM,2014-07-16,Worcestershire,Leicestershire,Worcestershire,bat,Worcestershire,100,100,12,0,3,2,"County Ground, New Road, Worcester"
692957,2014,LV= County Championship,MDM,2014-07-10,Leicestershire,Kent,Kent,field,Kent,25,0,0,100,2,3,"Grace Road, Leicester"
692953,2014,LV= County Championship,MDM,2014-07-09,Surrey,Glamorgan,Glamorgan,bat,Surrey,50,100,100,0,3,2,"Penrhyn Avenue, Rhos-On-Sea, Colwyn Bay"
692951,2014,LV= County Championship,MDM,2014-07-02,Gloucestershire,Essex,Essex,field,Essex,17,20,20,8,2,5,"County Ground, Chelmsford"
692949,2014,LV= County Championship,MDM,2014-07-02,Worcestershire,Glamorgan,Worcestershire,bat,Worcestershire,50,50,6,50,4,2,"County Ground, New Road, Worcester"
692945,2014,LV= County Championship,MDM,2014-06-24,Kent,Derbyshire,Kent,bat,Kent,75,50,7,50,2,1,"St Lawrence Ground, Canterbury"
692943,2014,LV= County Championship,MDM,2014-06-25,Surrey,Leicestershire,Surrey,bat,Surrey,100,100,3,0,4,2,"Kennington Oval, London"
692939,2014,LV= County Championship,MDM,2014-06-17,Hampshire,Essex,Essex,field,Hampshire,30,50,33,50,2,5,"The Rose Bowl, Southampton"
692937,2014,LV= County Championship,MDM,2014-06-18,Surrey,Derbyshire,Derbyshire,bat,Surrey,75,100,100,0,3,1,"County Ground, Derby"
692935,2014,LV= County Championship,MDM,2014-06-18,Worcestershire,Leicestershire,Leicestershire,field,Worcestershire,100,100,100,0,5,1,"Grace Road, Leicester"
692933,2014,LV= County Championship,MDM,2014-06-18,Kent,Glamorgan,Kent,bat,Glamorgan,50,50,50,7,3,2,"Sophia Gardens, Cardiff"
692925,2014,LV= County Championship,MDM,2014-06-05,Leicestershire,Gloucestershire,Leicestershire,bat,Gloucestershire,36,50,9,50,2,1,"Grace Road, Leicester"
692909,2014,LV= County Championship,MDM,2014-05-21,Kent,Gloucestershire,Gloucestershire,bat,Gloucestershire,57,66,66,5,3,1,"County Ground, Bristol"
692907,2014,LV= County Championship,MDM,2014-05-21,Leicestershire,Hampshire,Hampshire,bat,Hampshire,0,0,0,100,1,2,"Grace Road, Leicester"
692905,2014,LV= County Championship,MDM,2014-05-20,Worcestershire,Essex,Worcestershire,bat,Worcestershire,33,50,2,50,5,4,"County Ground, New Road, Worcester"
692903,2014,LV= County Championship,MDM,2014-05-14,Hampshire,Glamorgan,Hampshire,field,Hampshire,100,100,16,0,2,1,"The Rose Bowl, Southampton"
692899,2014,LV= County Championship,MDM,2014-05-14,Surrey,Gloucestershire,Surrey,field,Surrey,75,100,11,0,2,2,"Kennington Oval, London"
692885,2014,LV= County Championship,MDM,2014-04-30,Worcestershire,Derbyshire,Derbyshire,bat,Worcestershire,50,66,4,33,5,0,"County Ground, New Road, Worcester"
692875,2014,LV= County Championship,MDM,2014-04-16,Hampshire,Gloucestershire,Hampshire,field,Hampshire,100,100,100,0,2,1,"County Ground, Bristol"
692873,2014,LV= County Championship,MDM,2014-04-16,Essex,Derbyshire,Essex,bat,Essex,100,100,75,0,3,0,"County Ground, Chelmsford"
692871,2014,LV= County Championship,MDM,2014-04-16,Worcestershire,Kent,Worcestershire,bat,Worcestershire,60,100,6,0,4,2,"County Ground, New Road, Worcester"
692867,2014,LV= County Championship,MDM,2014-06-11,Leicestershire,Derbyshire,Leicestershire,bat,Derbyshire,33,25,4,75,0,0,"Grace Road, Leicester"
692863,2014,LV= County Championship,MDM,2014-09-25,Warwickshire,Durham,Durham,bat,Warwickshire,71,66,5,33,3,3,"Edgbaston Foundation Community Sports Ground, Birmingham"
692855,2014,LV= County Championship,MDM,2014-09-17,Northamptonshire,Durham,Northamptonshire,field,Durham,75,66,66,2,4,3,"Riverside Ground, Chester-Le-Street"
692851,2014,LV= County Championship,MDM,2014-09-18,Sussex,Nottinghamshire,Sussex,bat,Sussex,17,25,25,12,1,0,"Trent Bridge, Nottingham"
692849,2014,LV= County Championship,MDM,2014-09-12,Warwickshire,Northamptonshire,Warwickshire,field,Warwickshire,100,100,8,0,3,3,"Edgbaston Foundation Community Sports Ground, Birmingham"
692847,2014,LV= County Championship,MDM,2014-09-12,Sussex,Lancashire,Sussex,field,Sussex,33,50,2,50,1,2,"County Ground, Hove, Brighton"
692845,2014,LV= County Championship,MDM,2014-09-12,Middlesex,Durham,Durham,bat,Durham,67,60,15,40,2,3,"Lord'S, London"
692843,2014,LV= County Championship,MDM,2014-09-12,Yorkshire,Nottinghamshire,Yorkshire,bat,Yorkshire,86,66,66,4,5,0,"Trent Bridge, Nottingham"
692841,2014,LV= County Championship,MDM,2014-09-03,Nottinghamshire,Durham,Durham,bat,Durham,50,25,25,6,3,4,"Riverside Ground, Chester-Le-Street"
692831,2014,LV= County Championship,MDM,2014-08-18,Nottinghamshire,Northamptonshire,Nottinghamshire,field,Nottinghamshire,80,66,66,5,2,3,"County Ground, Northampton"
692829,2014,LV= County Championship,MDM,2014-08-18,Yorkshire,Sussex,Yorkshire,field,Yorkshire,83,100,11,0,5,1,"North Marine Road Ground, Scarborough"
692827,2014,LV= County Championship,MDM,2014-08-18,Warwickshire,Somerset,Somerset,field,Warwickshire,30,25,25,33,3,4,"County Ground, Taunton"
692825,2014,LV= County Championship,MDM,2014-07-24,Warwickshire,Sussex,Sussex,bat,Sussex,0,0,0,100,3,1,"Cricket Field Road Ground, Horsham"
692823,2014,LV= County Championship,MDM,2014-07-22,Yorkshire,Middlesex,Middlesex,field,Yorkshire,29,50,5,50,4,1,"North Marine Road Ground, Scarborough"
