match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1426085,2024,2024-04-28,West Indies Women tour of Pakistan,West Indies,Pakistan,Pakistan,bat,West Indies,"National Stadium, Karachi",15,12,80,5,4,80,5,8,4,1,80,12,3,1
1425645,2024,2024-04-27,ICC Women's T20 World Cup Qualifier,Sri Lanka,Scotland,Sri Lanka,field,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",3,3,100,2,2,100,3,2,2,0,66,0,4,3
1425644,2024,2024-04-27,ICC Women's T20 World Cup Qualifier,Zimbabwe,United Arab Emirates,United Arab Emirates,bat,Zimbabwe,"Tolerance Oval, Abu Dhabi",3,2,67,2,1,50,4,4,1,1,25,25,3,3
1425643,2024,2024-04-27,ICC Women's T20 World Cup Qualifier,United States Of America,Uganda,United States of America,bat,Uganda,"Zayed Cricket Stadium, Abu Dhabi",1,0,0,1,0,0,2,2,0,1,0,50,4,4
1425642,2024,2024-04-27,ICC Women's T20 World Cup Qualifier,Netherlands,Vanuatu,Netherlands,bat,Netherlands,"Tolerance Oval, Abu Dhabi",1,1,100,1,1,100,1,1,1,0,100,0,3,4
1429635,2024,2024-04-26,BCA Kalahari Women's T20 International Tournament,Rwanda,Botswana,Rwanda,field,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",5,5,100,3,3,100,6,15,3,0,50,0,5,2
1429634,2024,2024-04-26,BCA Kalahari Women's T20 International Tournament,Mozambique,Lesotho,Mozambique,bat,Mozambique,"Botswana Cricket Association Oval 1, Gaborone",3,3,100,1,1,100,7,4,1,0,14,0,1,0
1426084,2024,2024-04-26,West Indies Women tour of Pakistan,West Indies,Pakistan,West Indies,bat,West Indies,"National Stadium, Karachi",15,12,80,5,4,80,5,8,4,1,80,12,3,1
1429632,2024,2024-04-25,BCA Kalahari Women's T20 International Tournament,Rwanda,Botswana,Rwanda,field,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",5,5,100,3,3,100,6,15,3,0,50,0,5,3
1429631,2024,2024-04-25,BCA Kalahari Women's T20 International Tournament,Lesotho,Botswana,Botswana,bat,Botswana,"Botswana Cricket Association Oval 2, Gaborone",4,0,0,2,0,0,2,3,0,2,0,66,0,4
1429630,2024,2024-04-25,BCA Kalahari Women's T20 International Tournament,Rwanda,Mozambique,Mozambique,bat,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",4,4,100,2,2,100,6,5,2,0,33,0,5,1
1425641,2024,2024-04-25,ICC Women's T20 World Cup Qualifier,Zimbabwe,Vanuatu,Zimbabwe,bat,Vanuatu,"Zayed Cricket Stadium, Abu Dhabi",1,0,0,1,0,0,2,2,0,1,0,50,4,5
1425640,2024,2024-04-25,ICC Women's T20 World Cup Qualifier,Uganda,Scotland,Uganda,field,Scotland,"Tolerance Oval, Abu Dhabi",2,0,0,1,0,0,2,4,0,1,0,25,2,4
1425639,2024,2024-04-25,ICC Women's T20 World Cup Qualifier,United Arab Emirates,Ireland,Ireland,field,Ireland,"Zayed Cricket Stadium, Abu Dhabi",1,0,0,1,0,0,4,4,0,1,0,25,4,5
1425638,2024,2024-04-25,ICC Women's T20 World Cup Qualifier,Thailand,Sri Lanka,Sri Lanka,bat,Sri Lanka,"Tolerance Oval, Abu Dhabi",4,1,25,1,0,0,2,1,0,1,0,100,2,5
1429014,2024,2024-04-24,Mongolia Women tour of Indonesia,Mongolia,Indonesia,Mongolia,bat,Indonesia,"Udayana Cricket Ground, Bali",6,0,0,6,0,0,6,6,0,6,0,100,0,5
